rank,world_id,avg_time,avg_nav_metric,avg_optimal_time,avg_path_length,success_rate,num_episodes,success_count,success_percentage,flip_count,flip_percentage,timeout_count,timeout_percentage
253,226,7.890450000000001,0.5,5.431889056649748,10.863778113299496,100.0,20,20,100.0,,,,
254,70,7.888699999999998,0.5,5.426663213966806,10.853326427933611,100.0,20,20,100.0,,,,
255,92,7.885150000000001,0.5,5.196014387263192,10.392028774526384,100.0,20,20,100.0,,,,
256,79,7.881599999999999,0.5,5.373266580874285,10.74653316174857,100.0,20,20,100.0,,,,
257,90,7.878749999999999,0.5,5.557882885079009,11.115765770158019,100.0,20,20,100.0,,,,
258,97,7.878149999999998,0.5,5.290078657528186,10.580157315056372,100.0,20,20,100.0,,,,
259,57,7.87485,0.5,5.391379052515148,10.782758105030297,100.0,20,20,100.0,,,,
260,88,7.872550000000001,0.5,5.265908592876353,10.531817185752706,100.0,20,20,100.0,,,,
261,221,7.862249999999999,0.5,6.1569437433719285,12.313887486743857,100.0,20,20,100.0,,,,
262,139,7.859649999999999,0.5,5.133882352907227,10.267764705814454,100.0,20,20,100.0,,,,
263,65,7.850199999999999,0.5,6.023111278325072,12.046222556650145,100.0,20,20,100.0,,,,
